"","recordID","survivorShip","gender","productType","issueDate","matDate","birthDate","currentDate","baseFee","riderFee","rollUpRate","gbAmt","gmwbBalance","wbWithdrawalRate","withdrawal","FundValue1","FundValue2","FundValue3","FundValue4","FundValue5","FundValue6","FundValue7","FundValue8","FundValue9","FundValue10","FundNum1","FundNum2","FundNum3","FundNum4","FundNum5","FundNum6","FundNum7","FundNum8","FundNum9","FundNum10","FundFee1","FundFee2","FundFee3","FundFee4","FundFee5","FundFee6","FundFee7","FundFee8","FundFee9","FundFee10","age","ttm","fmv","Delta1","Delta2","Delta3","Delta4","Delta5","Rho1y","Rho2y","Rho3y","Rho4y","Rho5y","Rho7y","Rho10y","Rho30y"
"114120",114120,1,"M","DBIB",36647,45413,20729,41791,0.02,0.0085,0,422833.530243,0,0,0,26028.141281,33657.476988,13823.36625,16038.834656,34887.782989,29296.922702,19216.929287,21457.177293,0,24866.522263,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.7041095890411,9.92328767123288,174957.492789,-51512.2928,-37045.13215,-21028.1488,-23906.23555,-31739.8414,0.567812,2.674343,2.853388,3.357597,6.760783,16.112987,-128.479042,-532.948821
"114181",114181,1,"F","DBIB",38139,45444,20729,41791,0.02,0.0085,0,383225.234697,0,0,0,34539.346026,31859.500252,20793.250536,16690.38561,30203.654297,33717.133473,27046.896973,24748.439302,23981.323102,27065.78277,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.7041095890411,10.0082191780822,115359.415035,-50082.7343,-31664.6778,-32498.05925,-21954.36595,-24579.85155,0.64108,2.601382,3.081655,4.094235,9.360934,26.432505,-70.634423,-579.918045
"114345",114345,1,"M","DBIB",38869,49096,25993,41791,0.02,0.0085,0,405427.413008,0,0,0,37266.924665,32783.45979,19562.38633,21628.783912,32439.586038,35627.588807,27212.851992,29212.797003,23126.382077,29036.243772,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,43.2821917808219,20.013698630137,67485.663781,-31614.0333,-16523.80105,-18741.2929,-18363.74035,-19689.61215,0.580846,1.943501,2.389214,3.184339,6.731685,17.197013,151.103986,-800.972842
"114920",114920,1,"M","DBIB",40817,49218,20941,41791,0.02,0.0085,0,145461.453103,0,0,0,22285.083145,0,16954.251723,0,15237.821368,21996.305183,19486.792596,16942.914357,18261.38638,17484.448822,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.1232876712329,20.3479452054795,12537.871435,-89.61865,251.966,574.9662,-1080.76215,-4072.8597,0.799597,1.173807,1.379483,1.835455,3.369355,7.765462,39.324857,-209.319777
"115188",115188,1,"M","DBIB",38534,45474,19450,41791,0.02,0.0085,0,168453.098329,0,0,0,15065.885941,13428.593089,8925.764399,8127.996978,13547.519679,14490.026073,11698.535112,11391.811743,10226.408842,11982.168589,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,61.2082191780822,10.0904109589041,47597.559296,-22372.4786,-13734.4762,-14232.22255,-10459.9187,-11106.6733,0.159234,0.873496,0.940547,1.093175,3.091759,8.468159,-48.916805,-187.601762
"116051",116051,1,"M","DBIB",38078,48670,21094,41791,0.02,0.0085,0,492522.110924,0,0,0,41660.843363,39254.174619,24662.106048,19344.339505,35562.233433,41018.947193,32351.039117,29263.46221,28772.19364,32263.833448,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.7041095890411,18.8465753424658,94254.606942,-44030.52365,-26170.67125,-28187.8758,-20386.5479,-24335.75205,0.41269,1.880979,2.035672,2.612721,5.735519,14.367874,44.87927,-676.219091
"117296",117296,1,"M","DBIB",37956,45261,26451,41791,0.02,0.0085,0,169155.360886,0,0,0,0,15587.523662,9810.039959,7539.265276,14323.617577,16280.519339,12849.903472,11505.778606,11441.142081,12805.502961,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.027397260274,9.50684931506849,60353.359314,-15539.3536,-16810.0648,-16722.89295,-10690.89885,-12235.92605,0.359889,1.327927,1.551591,2.058445,4.272541,-2.799321,23.685288,-358.888346
"117759",117759,1,"F","DBIB",39479,45323,26877,41791,0.02,0.0085,0,418863.289221,0,0,0,41286.767512,41828.384488,21234.683679,24204.471472,33321.152549,41730.396296,29809.198934,32436.972602,26305.219526,32406.010113,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,40.8602739726027,9.67671232876712,125842.964917,-48986.90815,-30734.56255,-28720.4852,-26134.0734,-24518.5106,1.022349,3.854766,5.437149,7.049326,15.78548,20.966373,102.808141,-1029.041245
"118099",118099,1,"M","DBIB",41030,48700,25020,41791,0.02,0.0085,0,179168.423693,0,0,0,20525.572334,20433.393677,18827.381041,12368.786482,14459.79685,20509.015092,19685.665495,15974.309157,19333.99487,17050.508695,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.9479452054794,18.9287671232877,23246.754099,128.40385,2787.48885,727.0267,-3576.0592,-4065.74845,1.213533,1.45281,2.414893,2.708929,5.351018,12.667473,94.73803,-382.711167
"118391",118391,1,"F","DBIB",37926,45597,26359,41791,0.02,0.0085,0,163328.726222,0,0,0,14553.89535,13289.660627,8836.78522,6334.169279,12042.024757,14156.918065,11447.504858,9900.538851,10140.722125,11051.639875,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.2794520547945,10.427397260274,54803.651665,-20038.6854,-12539.792,-13210.9603,-8338.0165,-9622.57375,0.370144,1.302637,1.586803,2.151121,4.641009,13.29533,22.285158,-378.117852
"118433",118433,1,"F","DBIB",38412,49004,25204,41791,0.02,0.0085,0,326084.843198,0,0,0,31505.547067,29449.628507,0,16136.814475,27594.596936,30900.593363,23899.882678,23221.697148,21006.448252,24695.484326,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.4438356164384,19.7616438356164,57309.891079,-25633.88065,-13423.3963,-10519.6548,-14017.92265,-16644.689,0.509082,1.65458,2.091316,2.823036,5.762593,15.200194,138.735672,-688.31502
"118478",118478,1,"F","DBIB",37196,45231,20607,41791,0.02,0.0085,0,143885.84038,0,0,0,12350.082898,13724.820164,7821.52037,5633.885467,0,13042.909436,9939.279276,8687.009899,9426.582691,10347.511845,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.0383561643836,9.42465753424658,52245.425622,-19929.17,-14244.85075,-13451.5467,-8132.2909,-1365.81855,0.237902,0.987019,1.131891,1.495856,3.169244,-5.575716,-7.856632,-221.824223
"118839",118839,1,"M","DBIB",36800,45200,26634,41791,0.02,0.0085,0,450778.825816,0,0,0,25934.578263,32612.26101,15161.962189,15665.052288,33703.369958,28845.538923,20079.562495,21147.747149,19475.457135,24823.315552,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.5260273972603,9.33972602739726,206294.967467,-51071.34185,-40177.47915,-32161.09455,-23326.9768,-30531.4624,0.999436,3.763703,4.371362,5.473194,10.810438,-32.813822,71.967981,-963.424432
"119050",119050,1,"F","DBIB",40452,48488,21064,41791,0.02,0.0085,0,412257.587323,0,0,0,59294.678321,55574.024313,38245.829825,31195.238173,0,57899.642827,47784.081698,43365.448463,42975.603432,43976.009929,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.786301369863,18.3479452054795,56789.764679,2684.64265,9290.15385,2242.21405,-7872.2171,-494.7795,2.480497,4.105018,5.207434,6.745702,12.196457,28.803105,161.069669,-763.711585
"119823",119823,1,"F","DBIB",39873,49004,27485,41791,0.02,0.0085,0,268427.717233,0,0,0,35683.623975,36115.650107,22429.258048,12867.697599,16591.202672,36000.417186,28433.94505,21755.014774,26086.624812,23343.343538,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,39.1945205479452,19.7616438356164,42034.131062,471.44595,5487.23225,79.1092,-4283.3801,-4931.8424,1.342669,2.5073,3.184016,4.127239,7.424093,20.225239,210.379726,-725.467193
"120473",120473,1,"F","DBRU",39387,46692,26785,41791,0.02,0.0035,0.05,618743.783643,0,0,0,41786.593488,41862.64478,21279.082311,27756.697191,38117.854862,42047.217002,30034.397213,34987.145308,26360.555772,34363.695746,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.1123287671233,13.427397260274,-13863.766477,-4375.7297,-3029.1909,-2493.96365,-2096.3187,-1868.5635,5.7e-05,-3.8e-05,6e-06,-2.7e-05,9e-06,1.7e-05,-9e-06,4e-06
"121072",121072,1,"F","DBRU",37104,44409,26146,41791,0.02,0.0035,0.05,417484.124446,0,0,0,21139.85852,22845.882844,0,9680.444697,20483.419108,22091.36767,16498.539658,14932.709223,15328.297997,17485.175854,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.8630136986301,7.17260273972603,-4087.324053,-1368.04595,-1016.09275,-569.88325,-519.48125,-613.82075,9e-06,-1.1e-05,1e-06,-3e-06,1e-06,1e-06,0,0
"121250",121250,1,"M","DBRU",38991,46296,24777,41791,0.02,0.0035,0.05,615777.900752,0,0,0,39979.377544,36345.386459,21456.13542,24896.964804,36803.123783,38715.361025,29515.95617,32457.875935,25441.091874,32287.3795,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.613698630137,12.3424657534247,-12078.292143,-3840.4463,-2520.4687,-2273.889,-1778.57185,-1664.91625,4.8e-05,-3.3e-05,3e-06,-2.2e-05,5e-06,1.4e-05,-6e-06,1e-06
"121255",121255,1,"M","DBRU",38657,47788,20821,41791,0.02,0.0035,0.05,644387.547252,0,0,0,41513.538902,37900.004664,23820.919953,23038.81103,37028.851395,40309.366228,31713.161733,31829.541191,27742.495703,33080.535972,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.4520547945205,16.4301369863014,-14705.273708,-4687.3937,-3117.2172,-2907.5392,-2002.6957,-1990.4279,6.8e-05,-4e-05,7e-06,-3.9e-05,9e-06,2.2e-05,-1.5e-05,1e-05
"121689",121689,1,"F","DBRU",40238,49735,26785,41791,0.02,0.0035,0.05,341456.266792,0,0,0,36732.691941,34772.060622,23392.381216,19715.438359,24401.653964,36029.951208,29435.292322,27232.368433,26510.279131,27487.984886,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.1123287671233,21.7643835616438,-16413.530764,-5322.8827,-3636.8593,-3515.42205,-2176.4011,-1761.9656,9.7e-05,-5.9e-05,-6e-06,-8.3e-05,1.4e-05,1.9e-05,-4.4e-05,1.8e-05
"122589",122589,1,"M","DBRU",38169,46569,25051,41791,0.02,0.0035,0.05,197983.500662,0,0,0,14245.99099,13643.487693,8592.020216,6624.488621,11993.845202,14115.181599,0,10010.97025,10014.720985,11076.661273,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,45.8630136986301,13.0904109589041,-4058.483182,-1217.94045,-996.9851,-710.43975,-550.91955,-582.19835,1.5e-05,-1e-05,2e-06,-7e-06,3e-06,4e-06,-2e-06,1e-06
"123079",123079,1,"F","DBRU",39114,47150,20607,41791,0.02,0.0035,0.05,669573.809916,0,0,0,43094.468385,38976.122513,22255.033339,27480.870244,39483.306248,41644.201693,31204.186487,35397.4837,26650.254203,34624.938563,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,58.0383561643836,14.6821917808219,-14331.630778,-4576.118,-2989.2156,-2634.3244,-2149.2706,-1982.7022,6.1e-05,-4e-05,6e-06,-3.2e-05,9e-06,1.8e-05,-1.2e-05,7e-06
"123673",123673,1,"M","DBRU",39661,50253,22647,41791,0.02,0.0035,0.05,341336.9252,0,0,0,29403.364081,26971.268379,16875.406527,17148.030966,22363.447637,28547.935567,22414.856167,23006.725734,19607.448975,22784.694224,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,52.4493150684931,23.1835616438356,-13152.432412,-4255.37165,-2831.22975,-2620.96135,-1859.69585,-1585.17375,7.4e-05,-4.3e-05,-9e-06,-7.2e-05,1.5e-05,1.2e-05,-3.2e-05,1.3e-05
"124449",124449,1,"M","DBRU",39203,46508,27576,41791,0.02,0.0035,0.05,590387.650498,0,0,0,35240.820299,32668.557272,18559.627468,24757.132596,34463.911678,34389.455671,25767.117241,30370.91244,22255.416351,29498.364805,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,38.9452054794521,12.9232876712329,-11023.77125,-3456.3041,-2274.4862,-2001.658,-1723.602,-1567.721,4.6e-05,-3.3e-05,2e-06,-2e-05,6e-06,1.3e-05,-7e-06,3e-06
"124562",124562,1,"F","DBRU",41214,48884,20760,41791,0.02,0.0035,0.05,265768.300401,0,0,0,32313.404002,32615.271325,27946.443208,21482.126807,24290.480192,32462.077176,30085.56319,26405.029673,29323.533778,27465.57603,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.6191780821918,19.4328767123288,-14697.380959,-4445.40985,-3128.63175,-3516.9303,-2032.27975,-1574.12935,7.8e-05,-5e-05,-2e-06,-5.6e-05,8e-06,2.1e-05,-2.7e-05,1.3e-05
"124979",124979,1,"M","DBRU",39569,46508,19784,41791,0.02,0.0035,0.05,224664.632426,0,0,0,16339.549949,16072.337359,8610.920022,10320.853338,13716.486673,16318.830499,11941.44989,13319.140933,10493.77622,13100.779807,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,60.2931506849315,12.9232876712329,-4705.806126,-1502.68075,-1032.15885,-876.5564,-695.9695,-598.4406,2e-05,-1.5e-05,1e-06,-8e-06,2e-06,5e-06,-3e-06,1e-06
"125522",125522,1,"M","DBRU",40909,50041,26207,41791,0.02,0.0035,0.05,166196.878275,0,0,0,19678.221793,18702.918696,16013.741084,11788.594338,14002.795129,19302.387075,17790.316659,15286.184952,16820.495447,15852.871944,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.6958904109589,22.6027397260274,-9592.4791,-2975.4558,-2032.6843,-2279.0783,-1280.9085,-1024.3522,5.7e-05,-3.6e-05,-7e-06,-4.9e-05,8e-06,1.1e-05,-2.6e-05,9e-06
"126798",126798,1,"F","DBRU",37773,44348,21398,41791,0.02,0.0035,0.05,496645.002066,0,0,0,32520.831527,32999.818368,20882.108201,12529.871721,25134.957142,33013.498826,26311.762203,20834.540358,24334.566447,24588.938729,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.8712328767123,7.00547945205479,-6404.465455,-2051.55145,-1483.40315,-1408.14875,-697.46815,-763.89395,1.6e-05,-1.9e-05,0,-4e-06,-1e-06,1e-06,0,0
"126821",126821,1,"F","DBRU",38169,46935,26451,41791,0.02,0.0035,0.05,168924.92834,0,0,0,12155.068473,11640.99621,7330.946237,5652.194561,10233.476196,12043.458329,9527.02602,0,8544.833378,9450.909826,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.027397260274,14.0931506849315,-3754.850263,-1135.88185,-912.0673,-854.1725,-319.82875,-532.8998,1.6e-05,-1.1e-05,2e-06,-6e-06,1e-06,4e-06,-3e-06,2e-06
"126832",126832,1,"M","DBRU",40210,46419,22372,41791,0.02,0.0035,0.05,210452.721902,0,0,0,23899.004834,23023.199781,15163.203083,12080.728187,15026.648016,23607.72396,19115.720065,17201.148634,17294.785598,17534.71611,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.2027397260274,12.6794520547945,-6866.164651,-2240.9354,-1546.58385,-1489.18255,-888.4213,-701.0415,3e-05,-2.4e-05,2e-06,-1e-05,2e-06,7e-06,-4e-06,1e-06
"126869",126869,1,"M","DBRU",40360,49126,20180,41791,0.02,0.0035,0.05,340601.678321,0,0,0,42330.283223,39673.334809,27607.254499,20895.336606,26260.985925,41343.555264,34303.330282,30027.03335,30926.874661,30718.360003,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,59.2082191780822,20.0958904109589,-16378.760085,-5356.0784,-3655.14195,-3615.01865,-2080.989,-1671.53205,8.7e-05,-5.4e-05,-3e-06,-6.6e-05,1.2e-05,1.8e-05,-3e-05,1.5e-05
"127312",127312,1,"M","DBRU",37681,46447,27942,41791,0.02,0.0035,0.05,190966.04987,0,0,0,22069.003632,0,0,7416.529224,0,22974.790684,18021.848401,13216.06979,0,16101.775786,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,37.9424657534247,12.7561643835616,-3831.525451,-2109.59565,-479.77105,-467.40965,-651.51195,-123.2371,2.2e-05,-1.2e-05,-2e-06,-1.2e-05,5e-06,3e-06,-3e-06,1e-06
"127709",127709,1,"M","DBRU",38261,44105,26665,41791,0.02,0.0035,0.05,380628.980813,0,0,0,26939.899654,25145.048482,15853.365856,12791.643997,23035.56213,26414.878594,20855.655296,19129.101158,0,20883.485251,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.441095890411,6.33972602739726,-4300.707612,-1510.8726,-901.6653,-681.8077,-590.8126,-615.5494,8e-06,-1.2e-05,1e-06,-3e-06,0,1e-06,0,0
"127740",127740,1,"M","DBRU",40909,48945,25720,41791,0.02,0.0035,0.05,378078.811683,0,0,0,44765.694691,42546.992151,36429.421914,26817.698292,31854.750808,43910.71387,40470.927321,34774.315269,38264.695442,36063.463096,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,44.0301369863014,19.6,-19793.774376,-6140.5911,-4193.2592,-4706.3867,-2648.6977,-2104.8397,0.00011,-6.9e-05,-3e-06,-7.9e-05,1.1e-05,2.7e-05,-3.9e-05,1.9e-05
"128318",128318,1,"F","DBRU",39569,46143,21217,41791,0.02,0.0035,0.05,221640.159609,0,0,0,23027.977425,22651.384097,12135.711969,0,0,22998.776681,16829.560138,18771.194903,0,18463.449887,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.3671232876712,11.9232876712329,-4777.974894,-2072.40925,-1268.30305,-847.59085,-459.39715,-130.27455,2.5e-05,-2.1e-05,3e-06,-7e-06,3e-06,1e-06,-4e-06,0
"128864",128864,1,"M","DBRU",36647,44682,21520,41791,0.02,0.0035,0.05,586094.804801,0,0,0,17621.632031,22786.862425,9358.727189,10858.648701,23619.807022,19834.669941,13010.289633,14526.987486,12486.198601,16835.190053,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,55.5369863013699,7.92054794520548,-3992.600393,-1161.17785,-942.12245,-688.59965,-526.08755,-674.61295,1.1e-05,-1.1e-05,1e-06,-3e-06,0,2e-06,0,0
"130466",130466,1,"M","DBSU",40513,48183,26755,41791,0.02,0.0035,0,407396.986403,0,0,0,52117.298258,46785.113883,35037.570424,30086.627226,36515.927941,50012.309207,42864.509191,39894.305752,38355.420686,39765.635681,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.1945205479452,17.5123287671233,-20256.509765,-6506.47315,-4288.58015,-4433.22465,-2795.70935,-2232.52245,0.000108,-6.3e-05,7e-06,-6.3e-05,1.1e-05,2.9e-05,-2.7e-05,1.7e-05
"130787",130787,1,"F","DBSU",38231,45170,26573,41791,0.02,0.0035,0,168818.041124,0,0,0,15176.126896,14205.248187,9074.97293,7100.43147,12841.819506,14897.300451,11843.727936,10697.018455,10531.719061,11750.223926,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.6931506849315,9.25753424657534,-3653.25212,-1171.016,-797.6684,-758.8295,-451.7731,-473.96515,1.2e-05,-1.1e-05,0,-4e-06,0,3e-06,0,0
"132161",132161,1,"F","DBSU",41214,48519,26816,41791,0.02,0.0035,0,425199.994671,0,0,0,48668.955106,49123.613711,42091.640663,32355.386177,36585.198201,48892.879766,45313.484279,39770.034864,44165.750811,41367.380753,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.027397260274,18.4328767123288,-22180.593468,-6709.5019,-4721.2976,-5308.2833,-3068.0409,-2373.46975,0.000116,-7.6e-05,0,-7.7e-05,9e-06,3.3e-05,-3.5e-05,2e-05
"132311",132311,1,"M","DBSU",37408,45078,24929,41791,0.02,0.0035,0,178100.1411,0,0,0,17103.448374,16677.709573,9826.99399,6815.271775,13950.242874,17119.104323,13096.735352,11217.512545,11713.484223,12862.924444,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,46.1972602739726,9.00547945205479,-4004.049886,-1297.5488,-913.2988,-827.2247,-454.8311,-511.1465,1.3e-05,-1.2e-05,0,-4e-06,0,2e-06,0,0
"134545",134545,1,"M","DBSU",40909,48945,26604,41791,0.02,0.0035,0,166792.932474,0,0,0,21861.45744,20777.94759,17790.414339,13096.501102,0,21443.925065,19764.095281,16982.138187,18686.675514,17611.697284,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.6082191780822,19.6,-8877.669406,-3017.1669,-2060.3965,-2312.36715,-1301.3574,-186.38145,5.6e-05,-4.2e-05,-4e-06,-3.6e-05,4e-06,5e-06,-2.2e-05,8e-06
"134810",134810,1,"M","DBSU",40422,49188,20911,41791,0.02,0.0035,0,150203.441391,0,0,0,20164.698143,18923.097156,12950.292,10211.828517,12903.610293,19700.189463,16215.097769,14471.059003,14576.254028,14734.079387,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.2054794520548,20.2657534246575,-7946.678744,-2592.801,-1768.3521,-1730.5542,-1024.063,-830.9084,4.3e-05,-2.7e-05,-1e-06,-3.4e-05,5e-06,9e-06,-1.6e-05,7e-06
"135316",135316,1,"M","DBSU",40664,48700,21064,41791,0.02,0.0035,0,425012.013054,0,0,0,51601.102303,46232.603624,36048.549201,31935.706576,38264.799824,49468.17084,43252.216181,40882.375937,38967.599096,40643.905156,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,56.786301369863,18.9287671232877,-20000.889596,-6337.98335,-4157.0762,-4397.19975,-2836.8084,-2271.8219,0.000109,-6.8e-05,-3e-06,-7.5e-05,1e-05,2.7e-05,-3.2e-05,2.1e-05
"135345",135345,1,"F","DBSU",38443,45017,20699,41791,0.02,0.0035,0,413285.448599,0,0,0,36005.88031,35081.431194,20563.96308,17960.281867,30768.72648,35898.516347,27455.024461,26186.631753,24481.367132,28218.205389,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.786301369863,8.83835616438356,-7846.415251,-2508.957,-1740.82995,-1572.0066,-1005.08095,-1019.54075,2.5e-05,-2.7e-05,0,-7e-06,-1e-06,6e-06,-1e-06,0
"135496",135496,1,"F","DBSU",40148,48549,26604,41791,0.02,0.0035,0,169298.308659,0,0,0,22382.704518,21792.251703,13499.293232,11434.585462,14268.371227,22204.473955,17458.035171,16201.090897,15687.240123,16377.894018,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,41.6082191780822,18.5150684931507,-8875.286905,-2905.9652,-2023.2534,-1862.6127,-1155.9994,-927.4562,5e-05,-3e-05,3e-06,-3.3e-05,7e-06,1.1e-05,-1.6e-05,8e-06
"135674",135674,1,"M","DBSU",39295,45139,22341,41791,0.02,0.0035,0,240246.716614,0,0,0,21652.419029,20778.440152,11465.749007,14585.690008,20009.33918,21419.572156,15871.812027,18268.020041,13862.40182,17903.189379,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,53.2876712328767,9.17260273972603,-5331.315326,-1678.28215,-1130.33985,-984.22065,-816.84285,-721.62985,1.7e-05,-1.5e-05,-1e-06,-7e-06,1e-06,4e-06,0,0
"136003",136003,1,"F","DBSU",37895,45200,20972,41791,0.02,0.0035,0,151403.334755,0,0,0,0,16669.993616,10925.172767,7656.257434,14670.399992,17495.750235,0,12039.930906,12592.080527,13574.03799,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.0383561643836,9.33972602739726,-3220.066129,-587.81515,-924.29375,-678.90395,-493.7815,-535.2718,9e-06,-9e-06,0,-2e-06,0,3e-06,0,0
"136380",136380,1,"F","DBSU",39904,49035,20941,41791,0.02,0.0035,0,197943.331594,0,0,0,33475.684201,32201.132667,0,13333.181116,16990.311487,33081.698112,26367.898338,0,23715.965869,22359.974928,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,57.1232876712329,19.8465753424658,-10449.537911,-3696.2073,-2974.7624,-1752.31405,-894.259,-1131.9951,6.1e-05,-4e-05,1.1e-05,-4.2e-05,1.2e-05,9e-06,-2.6e-05,1.1e-05
"137692",137692,1,"F","DBSU",39264,45474,26420,41791,0.02,0.0035,0,429129.570876,0,0,0,48819.523512,0,24987.148137,32681.870519,44817.975772,48421.670952,35186.807603,0,30585.090102,40045.819951,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046,42.1123287671233,10.0904109589041,-10249.388278,-3491.9404,-1229.222,-2395.9551,-1341.64335,-1790.6274,3.6e-05,-2.5e-05,-6e-06,-1.8e-05,-1e-06,1.2e-05,0,0
